timestamp,tweet_text,username,all_hashtags,retweet_count,favourites_count
12/3/2019 12:07,"As we all celebrate #MESSIX and the #BallonDor2019 and #BallonDor  don't forget to secure the future of your brand by duly registering it with corporate affairs commission.  Let's help you get registered before the year ends. Teach out, We're a DM away!  #ShowbizAgenda #CAC https://t.co/jmr5IMxEFw",_purposeteacher,"[u'MESSIX', u'BallonDor2019', u'BallonDor', u'ShowbizAgenda', u'CAC']",103,
12/3/2019 12:07,King Leo harbours no beef.   #BallonDor2019 #BallonDor   Read more: https://t.co/gcy652QqVm #tukonews,Tuko_co_ke,"[u'BallonDor2019', u'BallonDor', u'tukonews']",73059,101911
12/3/2019 12:07,@Mahrez22  Top 10 world best player What a pride 😍 Best algerian 🇩🇿 player so far!  #BallonDor2019  #محرز  #BallonDor  #Mahrez https://t.co/5zfFxcbbPP,YahyaMbb,"[u'BallonDor2019', u'\u0645\u062d\u0631\u0632', u'BallonDor', u'Mahrez']",78,
12/3/2019 12:07,"Keep things organized in your kitchen.. Get this beautiful pot rack. Price N6,500. #SaveOurData Abuja #BallonDor #Nigeria #TuesdayMotivation #Rice https://t.co/QGAIRbsc0k",Dunasysstores,"[u'SaveOurData', u'BallonDor', u'Nigeria', u'TuesdayMotivation', u'Rice']",153,
12/3/2019 12:07,Some #Goat lockscreens📱 for your phones. I added a few modifications to them Enjoy 🍻🍻#BallonDor #MESSIX 🐐  [thread] 😎 https://t.co/c6MEXMibUp,messsiahno,"[u'Goat', u'BallonDor', u'MESSIX']",1123,
12/3/2019 12:06,The best football player in the world 🐐 #BallondOr https://t.co/x7uikxb0dY,Caaqilbeene,[u'BallondOr'],963,
12/3/2019 12:06,Lionel Messi wins Ballon d'Or for record sixth time https://t.co/SdmKKqKH5m #BallondOr #football,insidethegames,"[u'BallondOr', u'football']",29138,30101
12/3/2019 12:06,"in the media, has more influence and says things which people want to hear such as saving children’s life, peace and no war and all sorts of stuff which candidate has no control over. Just to summarise, I think 1st and 2nd places in this year’s #BallonDor are quite fair (7/9)",PrzybylskiPat,[u'BallonDor'],822,
12/3/2019 12:06,"Thread on what I think about #BallonDor 👇🏼   The problem is that The FIFA Ballon d'Or voting is very subjective. It’s awarded purely based on international journalists, coaches and captains’ opinion. People are voting for their players to win/get as much votes as possible (1/9)",PrzybylskiPat,[u'BallonDor'],822,
12/3/2019 12:06,"Legends don’t care about trends, they focus on the dream to make it manifest. They make every minute of their lives a memorable one. This’s what separates the men from the boys. Drogba uses iPhone 6, let’s learn some sense #BallonDor https://t.co/cJ7YWJBnH1",Mawunya_,[u'BallonDor'],16118,19783
12/3/2019 12:05,"This man collected 2 undeserved #BallonDor (2010,2019). He has NO international trophy. He is not even the greatest in Europe. He hasn’t even reached 700 goals. Yet u meantion GOAT😂 https://t.co/7Eb2f5FpW4",khalilmukhtar_,[u'BallonDor'],78,
12/3/2019 12:05,Van Dyk gets one #BallonDor nomination and he acts like he won five already lol https://t.co/DYrSFcz5QL,NaqibahW,[u'BallonDor'],318,
12/3/2019 12:05,Messi deserves the #BallonDor,emsterdamn,[u'BallonDor'],848,
12/3/2019 12:05,"i had trauma last night and been hospitalized, just for imagining the scenes of van dijk winning ballon d'or. nw I'm ok #BallonDor  #Messi https://t.co/EVjsT3Jl2g",milanista_Acm,"[u'BallonDor', u'Messi']",166,
12/3/2019 12:05,"16/17 - 37 goals , 17 assists - 13th   Luis Suarez has been robbed of the ballon dor several times  #BallonDor",Ronan99_,[u'BallonDor'],229,
12/3/2019 12:05,Mid week Premier League action is back!  Will City continue to struggle away from home?  Will Palace build on their impressive victory away to Burnley?  #PALACE #Bournemouth #city #Guardiola #ManCity #Burnley #WhatToWager #BallonDor2019 #BallonDor #EPL  https://t.co/NXihe4pvy2,S_R_DOfficial,"[u'PALACE', u'Bournemouth', u'city', u'Guardiola', u'ManCity', u'Burnley', u'WhatToWager', u'BallonDor2019', u'BallonDor', u'EPL']",93,
12/3/2019 12:05,Will Cristiano win another #BallonDor before retiring? 🤨 https://t.co/sBchsileUa,90min_Football,[u'BallonDor'],16415,17628
12/3/2019 12:04,"Hating on or disrespecting both Luka Modric and Real Madrid who had nothing to do with the #BallonDor this year just because your favorite player didn't win it won't make anything better for you, it just makes you a clown.",Ahsantina_,[u'BallonDor'],698,
12/3/2019 12:04,Congratulations to leomessi and everything he achieved last season in the run up to winning one of footballs biggest prizes! #ballondor #ballondor2019 !! https://t.co/gZyGbsRdJp,Heisenbert,"[u'ballondor', u'ballondor2019']",277,
12/3/2019 12:04,You can buy #BallonDor but you cannot buy international trophy. Done well for football 💪 @Cristiano the GOAT🐐 https://t.co/apshaOQk9A,NurkeyFurey1,[u'BallonDor'],3643,4019
12/3/2019 12:04,#Messi #BallonDOr #MessiBalonDeOro #LionelMessi  The Argentine footballer Lionel Messi wins a record-breaking sixth Ballon d’Or.  https://t.co/DZMQDiXycs,theBAtimes,"[u'Messi', u'BallonDOr', u'MessiBalonDeOro', u'LionelMessi']",3382,4561
12/3/2019 12:03,Mateo Messi absolutely loving it at the #BallonDor ❤️❤️ https://t.co/LxutvuALxn,rockingnepal201,[u'BallonDor'],4388,5109
12/3/2019 12:03,"Signed photo set of the Six time world player of year Lionel Messi available now. 34 inch square, black framed with certificate of authenticity.  #Messi #BallonDor #barca https://t.co/mDsvRSuLl2",ChrisENeil,"[u'Messi', u'BallonDor', u'barca']",108,
12/3/2019 12:03,"During this festive season, the best gift to ur child is to get him a full medical check-up. Let's move away from going to the hospital when diseases pin us down. Any illness detected in its early stages is easier to handle. #healthy #KOT5Aside #BallonDor #ArrestSonko #MESSIX https://t.co/jK0DqWUl2y",HoughtonMedical,"[u'healthy', u'KOT5Aside', u'BallonDor', u'ArrestSonko', u'MESSIX']",10,
12/3/2019 12:03,"@Mus6ey Chai won't you keep quiet, #BallonDor Is worth than everything  in a football career. ts better to have one Ballondor than five FIFA awards.",Abakar_kusada_,[u'BallonDor'],130,
12/3/2019 12:03,"I lost over 500+ followers today, I don't know what is wrong with Twitter, please follow me I follow back #BallonDor #Shiloh2019 #MESSIX #certfied https://t.co/6k2y9c889R",Digihubsng,"[u'BallonDor', u'Shiloh2019', u'MESSIX', u'certfied']",1202,
12/3/2019 12:02,NUC Uncovers 100 Fake Professors In Nigerian Universities #HuaweiFreeBuds3 #MESSIX #SaveOurData #BallonDor  https://t.co/2Nk4EP4adJ,an24TV,"[u'HuaweiFreeBuds3', u'MESSIX', u'SaveOurData', u'BallonDor']",2171,2011
12/3/2019 12:02,"Hey Klopp, how many Ballen d’ors has Messi won😂😂#ballondor https://t.co/35PQ9nQA1X",Nickel_Stead,[u'ballondor'],20,
12/3/2019 12:02,#BallonDor: Lionel Messi continued making history on Monday night by winning a record sixth Ballon d’Or award for his exploits with Barcelona and Argentina in 2019.  ⚽️46 🅰️17 Player with the most La Liga wins Top scorer in UCL https://t.co/55vTc2Ms5d,MirrorHeraldUK,[u'BallonDor'],121,
12/3/2019 12:02,Another day and yes I’m still pissed @VirgilvDijk didn’t witness the #BallonDor,carpetmucherGTS,[u'BallonDor'],6941,7677
12/3/2019 12:02,#BlackWidow trailer Poll your vote as likes &amp; dislikes in through the link  https://t.co/58bU8rYEZa  #BallonDor2019 #BallonDor #hdfcbankdown #Chandrayaan2 #TaapseePannu #bangaloretraffic #TuesdayMotivation #WorldDisabilityDay #ScarlettJohansson #BlackWidowTrailer #ROOTSTrivia,Kannan1206,"[u'BlackWidow', u'BallonDor2019', u'BallonDor', u'hdfcbankdown', u'Chandrayaan2', u'TaapseePannu', u'bangaloretraffic', u'TuesdayMotivation', u'WorldDisabilityDay', u'ScarlettJohansson', u'BlackWidowTrailer', u'ROOTSTrivia']",24,
12/3/2019 12:01,Les votes au #BallonDor par continent:  Europe : 1️⃣ Van Dijk (231 pts) 2️⃣ Messi (194) 3️⃣ Ronaldo (151)  Afrique : 1️⃣ Messi (187) 2️⃣ Mané (170) 3️⃣ Van Dijk (154)  Am. du Sud : 1️⃣ Messi (47) 2️⃣ Van Dijk (39) 3️⃣ Ronaldo (34)  Asie : 1️⃣ Van Dijk (155) 2️⃣ Messi (134) 3️⃣ Ronaldo (100),Ziedjnb,[u'BallonDor'],746,
12/3/2019 12:01,Votes au #BallonDor @francefootball :  Europe : 1️⃣ Van Dijk (231 pts) 2️⃣ Messi (194) 3️⃣ Ronaldo (151)  Afrique : 1️⃣ Messi (187) 2️⃣ Mané (170) 3️⃣ Van Dijk (154)  Am. du Sud : 1️⃣ Messi (47) 2️⃣ Van Dijk (39)... https://t.co/9H6dWAXziA,emerypabandji,[u'BallonDor'],2185,2201
12/3/2019 12:01,Penaldo family kraa. U don't understand them. They feel so much entitled to the #BallonDor like it's a family birthright. Any year Ronaldo doesn't win bueh. Yawa gas. #Messi ranked 5th last year we didn't hear kpim from his fam or camp. Take your Ls in peace. #MESSIX,AfrehVincent,"[u'BallonDor', u'Messi', u'MESSIX']",1455,
12/3/2019 12:01,Türkiye’nin #BallonDor ’daki tercihleri;  1️⃣ #VanDijk 2️⃣ #Ronaldo 3️⃣ #Mbappe 4️⃣ #Salah 5️⃣ #Messi https://t.co/V76vtaASoI,DeportesReports,"[u'BallonDor', u'VanDijk', u'Ronaldo', u'Mbappe', u'Salah', u'Messi']",23717,25161
12/3/2019 12:01,"With Lionel Messi the now confirmed best player of 2019 after winning a record-breaking 6th Ballon D'Or, how do his stats compare to long-time rival Cristiano Ronaldo? 🐐👏🥇  #BallonDor #BeSoccer #football https://t.co/ruOLpjPiey",besoccer_com,"[u'BallonDor', u'BeSoccer', u'football']",3751,4119
12/3/2019 12:00,"Can someone explain why Mahrez beat Griezmann, Firmino, Aguero, de Ligt, KDB, Hazard, Sterling &amp; de Jong to 10th best player in the world. #BallonDor",DLad96,[u'BallonDor'],46,
12/3/2019 12:00,"Learn How You Can Be The ""King"" Of Your Industry Regardless Of Your Experience! . Partner With Us Let's Grow Your Business With +ROI. #Shiloh2019 #TuesdayMotivation #BallonDor #LagosTrafficRadio #VikramLander #hdfcbankdown #HuaweiFreeBuds3 #digitalmarketing #business https://t.co/xb10lPkQwv",BrandmaniacDig1,"[u'Shiloh2019', u'TuesdayMotivation', u'BallonDor', u'LagosTrafficRadio', u'VikramLander', u'hdfcbankdown', u'HuaweiFreeBuds3', u'digitalmarketing', u'business']",12,
12/3/2019 12:00,"""Johnson was a man with great foresight, a quintessential manager of resources."" - Sanwo-Olu  #MESSIX #SaveOurData #Shiloh2019 #BallonDor #TuesdayMotivation  https://t.co/bhcL2vlMmw",an24TV,"[u'MESSIX', u'SaveOurData', u'Shiloh2019', u'BallonDor', u'TuesdayMotivation']",2171,2201
12/3/2019 12:00,Journalist picks Trent Alexander-Arnold to win the #BallonDor https://t.co/BvOyBBVYEG https://t.co/R92gXqNOmg,TheSunFootball,[u'BallonDor'],43206,62511
12/3/2019 12:00,The Wall. 🦁 @VirgilvDijk    #BallonDor https://t.co/Pm727ogz4e,MatiasVegetti,[u'BallonDor'],193,
12/3/2019 12:00,2⃣0⃣0⃣9⃣ 🏆 #BallonDor 179 matches 91 buts ⚽  2⃣0⃣1⃣9⃣ 🏆🏆🏆🏆🏆🏆 #BallonDor 701 matches 614 buts ⚽  #GoatIsCuler https://t.co/K0rVCsaauE,fcbarcelona_fra,"[u'BallonDor', u'BallonDor', u'GoatIsCuler']",10876,7612
